0.8072748412609762,0.7555051109921155,0.6343838197894984,0
0.6905685189539097,0.9176928230662361,0.6992778765773106,0
0.5560210732670227,0.721118208904869,0.9107860117099157,1
0.3580026911008498,0.15524195384293582,0.7846942773930826,0
0.45005517153123387,0.8749163637789087,0.45125510575290106,0
0.9666410261579005,0.930212991907279,0.3095533139474844,1
0.5458704590410866,0.22773946492203612,0.3459703837225744,0
0.21046982451404395,0.2813875472731806,0.3106819305127204,1
0.020763113062517102,0.10178573994312778,0.09800386714270759,0
0.3706617684443655,0.32869320319147033,0.5166637465574907,0
0.19128849767249667,0.8549128184366552,0.20424179831365963,1
0.5410116920316932,0.5829234774497554,0.3690953360452177,1
0.39477284196820484,0.8135486585149997,0.20572613373134163,0
0.12256381086782175,0.5909877802400115,0.9076918389875123,0
0.19023235359716617,0.603606828437123,0.6326313017717285,0
0.36710712685060143,0.1574815083180875,0.920976933483266,1
0.9918683106132663,0.8332584554636808,0.6487661637567871,1
0.1742335220598903,0.21784099559196612,0.49423165981684936,1
0.4389435981585078,0.9907287371787528,0.9730426870615366,0
0.8973267869358073,0.6729633250334947,0.9949345353081877,1
0.42429337755465857,0.4085323688059387,0.4383842022038894,0
0.5399197332059784,0.13775697247458207,0.8763748285381968,0
0.9147992463989818,0.9269149568576529,0.8420494885808513,0
0.4062323255646576,0.7034171602149385,0.26372020892270387,0
0.1672246893820215,0.20597238670376572,0.1368899347621979,1
0.23588519845392175,0.8964398771950658,0.06785918454629136,1
0.0028495193934713337,0.4800001221031388,0.19700313322470753,0
0.9577268170427827,0.39776041462870937,0.7821058853713703,0
0.6843611251077514,0.9716971857870548,0.5850251075990973,1
0.9766630857712145,0.42658832751058817,0.25505393384107267,1
0.015744911862139888,0.564648413815416,0.6521919447805692,1
0.4269367334581353,0.2231964250621098,0.0838340780521667,1
0.8124925466025535,0.26083782915491827,0.6133987087359025,0
0.36661757763116753,0.12432489232444266,0.9862939597281762,1
0.6433893802016357,0.9678878048626574,0.5031899628291717,1
0.26741991254861264,0.48206689841689576,0.055951486894346814,1
0.04861414952588139,0.18378405550465382,0.15987642523339562,0
0.3523982677711176,0.39931439053318396,0.04526291269834737,0
0.7908831227329137,0.7312026355812102,0.3829450776972697,1
0.21237085466990835,0.6377955188359493,0.9262259914576391,0
0.20021607127765617,0.521995027614676,0.60957171821563,0
0.5162138835676876,0.5632064778054663,0.816698426454807,0
0.6168257577765975,0.7539738864757887,0.9985410752690111,0
0.8013740290230976,0.7856572461587716,0.7079155626260073,0
0.5677507807289911,0.24872231046843418,0.6672650032798495,0
0.5914303984007141,0.26772846670720196,0.363704516203064,0
0.058558043597729204,0.6781152503721104,0.515271095302112,1
0.45963636271830965,0.1368902934651608,0.7590513465088373,1
0.6846370723480152,0.09244119085583413,0.6306879654934013,0
0.3379494390745116,0.8499804487985507,0.9452532813527901,1
0.8901955656114798,0.9809197604857787,0.3708732308742666,1
0.7070316083183548,0.0876305026746883,0.4578805864611435,1
0.12384772676292344,0.8291388246995604,0.05574542864733134,0
0.46310358033929566,0.5303290952038631,0.7370887593498797,1
0.5228097246415119,0.3233741123371485,0.9165527670973198,1
0.4897028812907235,0.32972497784641364,0.25738767351986347,0
0.4863681232650502,0.39843457177528807,0.7469272858012563,0
0.856424043260309,0.8625723755127894,0.34869019514346156,1
0.8212271429951112,0.9688306016319473,0.028073647525323264,0
0.9317650011909405,0.9417549502785967,0.9048040420287456,0
0.5777819036246332,0.23933902357954773,0.6517881692373331,0
0.05010154275382139,0.7109076933957887,0.6639578612605445,0
0.4300699681242659,0.6073761439656774,0.7012410650644287,0
0.8414434622207381,0.7333524255697292,0.8527112038533416,1
0.449848222454427,0.6593985495431317,0.6062806477174042,0
0.05086580322529044,0.7434226531893751,0.531638086056785,1
0.5510381799647763,0.1011278874092224,0.9827656169891733,0
0.35612240284697383,0.49134575448902174,0.15392012429663038,1
0.4947766557852147,0.22604958319095914,0.8862549738544027,1
0.5326425610543181,0.3929368604120639,0.5385310379852346,1
0.02599067838819269,0.7962044957478277,0.4761535602397312,1
0.3058264630925578,0.6494895544808602,0.31055946370443854,1
0.24076409141183497,0.5481715579826099,0.6677263531763185,0
0.5560386609944289,0.33180921858014967,0.6835105351691311,0
0.8220650451410562,0.3170401224603454,0.7098154927736312,0
0.15090797546774048,0.10947070688436356,0.013165846771760581,0
0.18044874418864976,0.7950765031482967,0.9154268293954768,1
0.5738892155853654,0.9776151217945299,0.33255214748998707,1
0.4519874500243244,0.6909323940344462,0.819997521832099,1
0.7111517332830408,0.921711188327223,0.980648725517119,1
0.1392191028185089,0.01939591273511032,0.9654349015551665,0
0.6245060754636759,0.7885554171465693,0.09895123162301789,0
0.4056327544025601,0.9013701342795372,0.15656639873245426,0
0.5560451888034988,0.895752780201262,0.35296813568855656,1
0.8535721363132612,0.5557875048472378,0.9882407759962802,0
0.09821744054722337,0.563079269834376,0.08225788186636074,0
0.08372528638389831,0.7571152934630373,0.15907179955479245,1
0.9853812494756047,0.7033707269722175,0.1357210521655393,1
0.008329802938644049,0.3481835042034157,0.8485016067984633,1
0.5793391389440855,0.4352058324778203,0.6287166735559807,1
0.17370668995306415,0.22707357280720353,0.03112869423852549,1
0.8468322790849802,0.6393452697816169,0.4673085851067099,1
0.12791759433631777,0.27092377176429105,0.24288230905852415,0
0.5139951360631506,0.4095517087213669,0.7866082946890726,1
0.6891799745159266,0.9127893433383353,0.542235946434671,1
0.5010983259661093,0.34946456851811414,0.42461462204853295,1
0.4646821965608804,0.748084647721349,0.3081247465112704,0
0.020794829411736937,0.3760502540313757,0.22741273083386615,0
0.47707622694478535,0.27819382901014356,0.2978642729538493,0
0.6501271563689575,0.6832049172518171,0.6205306509534462,1
0.5777676291496222,0.8467182467177545,0.5376404907398189,0
0.3108026992731945,0.7673479257165854,0.45012529517662236,0
0.8459142316375226,0.6872826587908677,0.3791218583290763,0
0.24320108675872054,0.023869591674261503,0.7726116521007805,0
0.8313770921614093,0.653282913191839,0.20894142793112236,0
0.2658707214210202,0.5792541627900835,0.7605264332180701,0
0.18041624365032205,0.08752685892127199,0.647062719161265,1
0.505652287166852,0.6599864597373339,0.586428672740532,1
0.8409565273897873,0.4433745299499654,0.9277073474239121,0
0.4289763408369319,0.12264851371872831,0.2906511377014035,1
0.33459056259976283,0.8692428504056255,0.28617409865677434,0
0.003020992020536073,0.12065428810815537,0.9284216297121847,0
