0.1965476948206314,0.032208048345631624,0.37027065172206286,0.08560971958178343,0.42226255623256537,0.05004289315127375,0.18222063420405354,0.3310296707720638,0.01011374816616828,0.9089379671455334,0.004261101449752336,0.43308334999315745,0.10979915204069424,0.3417767108026897,0.4938996648169106,0.8143415620660058,0.44131849359955644,0.8709060906050847,0.3795482567407663,0.21968427309588134,0
0.013535545768469048,0.596598125670326,0.6837819053202612,0.37371729716617674,0.9416764037845778,0.6774764842819523,0.5744906536681055,0.7833087616068284,0.2950815979757706,0.48848263832701977,0.6162882747815674,0.4151751550363335,0.8558452026332372,0.021649952359117597,0.08851002449090972,0.7987116555940982,0.22771714219455486,0.7591567629481261,0.5453252556329341,0.8913140352642991,1
0.9700954164440515,0.2053797077818038,0.033828466687198744,0.9461993040237413,0.8696524245891987,0.12831849110395732,0.9529963932642234,0.1860902830922374,0.05457430202535152,0.12294188679696383,0.2415734408612401,0.033259426748749266,0.6066642394271712,0.6718646373912667,0.28537769488317866,0.3080569546545644,0.17583618365027043,0.6052120849373658,0.8986405857158998,0.2597533876536613,1
0.4139834763477398,0.6167144806551281,0.9081217713142672,0.4359714881758997,0.4561648672215909,0.9279761886157802,0.10535457899450151,0.9516376821239644,0.6434747714964634,0.5816629801031009,0.8813870629308124,0.7565470544337989,0.598269612223015,0.873581162282741,0.41996439298855304,0.13046253764360494,0.8178397348525682,0.9223734910383331,0.9041869892502654,0.3917500078404724,1
0.05346000355246572,0.9308825358674161,0.5478596716198878,0.9452295921798833,0.5075442771963141,0.9624006916320169,0.5968831609181454,0.1307683617704517,0.07929796790374,0.9703365886137905,0.44290297099267684,0.9142276671026942,0.8256273150260873,0.11125741960953961,0.3779462187859356,0.9615928164898473,0.10880373698757362,0.621759977129988,0.8210178504043694,0.45999012376967063,1
0.09808070537398772,0.09418294209230393,0.7107329051717235,0.4803005711102092,0.46935662765089525,0.07904737647094784,0.5254230359056172,0.7374926630158222,0.23281643546393305,0.07339204417797685,0.8239990562836169,0.4100038597816187,0.6752649566441331,0.9413774493352638,0.40413235892334687,0.015859988088851917,0.43700329132593996,0.9981500901097446,0.3940468658739188,0.6716507818448628,1
0.9214114999940911,0.5683966529375519,0.0016011188521748432,0.4299424123851441,0.47013010147725975,0.3449475705578383,0.26749124116438905,0.9383438244379019,0.6713512754609129,0.1403949029026541,0.7728297453709522,0.7956520002403146,0.3461008593910796,0.5129507898460635,0.532269268865792,0.1945537100966288,0.84544966770674,0.5874166513466584,0.5939564716378073,0.10251290108154865,1
0.10710799344884825,0.8705798415455944,0.7100644447558746,0.7672488602588698,0.7661713171630328,0.9691553183087844,0.5059107563034384,0.8589163703045845,0.24834772858803522,0.7670826019751474,0.982597138913358,0.4136572996478052,0.35146147743225153,0.9487884972485828,0.3165927210509383,0.7458728536021263,0.0520428137245702,0.5083712095438266,0.6992165788411816,0.3976052682776384,0
0.6934824182606368,0.9093618171241231,0.43219990178094614,0.605506624201047,0.3453170061665074,0.7993271694283653,0.2676587003119867,0.03574729573627955,0.9983335901219088,0.12855966002645425,0.5110987163946954,0.577110666209498,0.15523130079011171,0.6853223928861988,0.5704707383112986,0.6660815966427165,0.3473666398670844,0.7425970471175684,0.3339659598591951,0.5561117921208888,1
0.9403645363187171,0.12343780873871302,0.8524119151199109,0.1643118732273997,0.39069755553203045,0.0949750566952079,0.9516333416719719,0.5116898114084635,0.34184586840606024,0.6038638757246718,0.9957546387324067,0.5217829021915937,0.266392002666486,0.4551986069192685,0.3808414508449347,0.6427707520013491,0.4050077741382314,0.49135247948025484,0.4804362333364136,0.022838618074703776,0
0.5560337810571635,0.285372266496693,0.28962204224705446,0.5042688321664915,0.8285937411365292,0.18444960761526197,0.25032540207280385,0.6596486213191547,0.6844356500811862,0.3604995986666546,0.7227550787945969,0.34132796120839015,0.24677386306065663,0.13048638680429436,0.4199500742004505,0.48752325970643884,0.8705775168768776,0.13383161214086892,0.5335083457870549,0.7717534169180189,0
0.02126243645281911,0.9474069794173857,0.9040840370125447,0.7243712183247515,0.9204395555617301,0.5139508672969074,0.8870006900316939,0.6018218645661056,0.4266367722202523,0.7301772959100065,0.778357927175917,0.6149865492457267,0.2809318628316345,0.42466105098907525,0.28457511305900585,0.9669213496748718,0.47043736336900743,0.8117344503413009,0.5897252596041989,0.34364914617727693,1
0.6356508520987757,0.4023426183821811,0.4731491799720161,0.633357200847147,0.6142720028941004,0.4036256364675411,0.11424444820218937,0.5702857163949299,0.718187357581501,0.8427818278286514,0.695360260600857,0.6925498940102001,0.010086956752533793,0.9943762641582301,0.32898433634774815,0.9923904982468265,0.34673521897957804,0.26508187234148906,0.1365694626772036,0.5473577914385908,1
