0.2743547457696074,0.06666509856254799,0.4249082881099344,0.8224966278969276,0.6223116634861509,0.06283940953734346,0.700623314513796,0.3529091571150935,0.21645197402241467,0
0.3607455797091481,0.021044458533374777,0.10609935318816921,0.9229819748471488,0.8903367206062979,0.5470296813041352,0.5801821604729408,0.8539234127071325,0.9121685558659347,3
0.11334088751786653,0.2324081523516508,0.6627008657837724,0.5403343290961478,0.3968639039222007,0.1690512384473024,0.12895233880810097,0.3411707670927838,0.7871543138769667,0
0.9421407036332895,0.9849521196349142,0.8661260100919911,0.1644870569012563,0.04178515486663703,0.944893744031051,0.26173612914315525,0.873053032911721,0.10192535655221968,5
0.6989296361231129,0.1623987578352114,0.5586039572008299,0.17886062472811126,0.8294852762757733,0.18933344107064798,0.5726441324828029,0.04448253041929218,0.4675543691323244,6
0.42101823263972216,0.6441912150485883,0.3342974128917531,0.2903831981996442,0.43237810260699083,0.5549220202710312,0.7295354231873654,0.5645176730933971,0.5691633901534832,5
0.09959699267557554,0.14080176202558703,0.846507945473881,0.1240590134946361,0.0724596791493125,0.03942971509924342,0.9472073405089158,0.9751272175269904,0.5616605745736837,1
0.5649703573890938,0.6066844425893659,0.061750929380714026,0.09875385166781114,0.2762060008932866,0.982873355917972,0.9198962853639431,0.2968660725832798,0.895000001483837,1
0.9015537880955274,0.8139756819987993,0.8638259775694836,0.10121735848263247,0.5549570757856317,0.9835354374091213,0.4152460524954471,0.610088433902965,0.6608312872011577,7
0.2645180876077584,0.6761601777981476,0.6555934543707723,0.13485149853890444,0.9942768628146963,0.43725748704747525,0.03696331115316809,0.11812240139266184,0.3694812775298628,6
0.9828803585901431,0.004024628046416123,0.6202755064366027,0.7982971329215943,0.6303824238514507,0.3369571926973386,0.21363866140185384,0.9238894902497581,0.18592131214668284,5
0.6333819459993676,0.0495770960288876,0.8744614848791926,0.9410766181656238,0.06190869004390853,0.9300435169718821,0.5745561502442225,0.5902667822073423,0.5851611653947727,7
0.5670117861620662,0.09534965046327104,0.8597370895041697,0.3353587748722793,0.2824378348064144,0.7671648476394679,0.10225687551068385,0.15167336296057998,0.5865333323232634,4
0.12505429934171186,0.9346116288918794,0.05445683711224425,0.09002243731242288,0.8187777535576826,0.770762749870907,0.34652272572346043,0.9895190007463603,0.08551829337005845,7
0.10582245961054826,0.11688663530616383,0.35934103859310895,0.5764236137038697,0.4356482218270308,0.6662485097106808,0.15298414505227376,0.19625542236349347,0.7544031872085575,2
0.7245923311437521,0.3464630968528988,0.4379917499509568,0.9316618708275637,0.44516563160861156,0.532944515358309,0.3381624588771581,0.5309687791957581,0.6555706599431456,3
0.0574592368120832,0.21318023516884643,0.9548912935629467,0.5380047455936255,0.7130119585592378,0.27539330896720526,0.5649295377750571,0.8919898483261955,0.6872934905700601,1
